,TF-IDF
тысячи,0.0021249343085529525
казаки,0.0021249343085529525
глупости,0.0021249343085529525
свет,0.0021249343085529525
читать,0.0021249343085529525
душа,0.0021249343085529525
возможность,0.0021249343085529525
маленький,0.0021249343085529525
залу,0.0020787400844539754
казался,0.0020787400844539754
значения,0.0020787400844539754
французской,0.0020787400844539754
рублей,0.0020787400844539754
первой,0.0020787400844539754
честь,0.0020787400844539754
дел,0.0020787400844539754
слез,0.0020787400844539754
командира,0.0020787400844539754
рука,0.0020787400844539754
своею,0.0020787400844539754
утро,0.0020787400844539754
возможности,0.0020787400844539754
двадцать,0.0020787400844539754
груди,0.0020787400844539754
гости,0.0020787400844539754
дам,0.0020787400844539754
замуж,0.0020787400844539754
русской,0.0020787400844539754
верхом,0.0020787400844539754
любила,0.0020787400844539754
обе,0.0020787400844539754
большое,0.0020325458603549984
видите,0.0020325458603549984
скажет,0.0020325458603549984
грустно,0.0020325458603549984
человечества,0.0020325458603549984
вне,0.0020325458603549984
часа,0.0020325458603549984
линии,0.0020325458603549984
величество,0.0020325458603549984
новой,0.0020325458603549984
генералов,0.0020325458603549984
кабинете,0.0020325458603549984
взглянув,0.0020325458603549984
заговорил,0.0020325458603549984
мужики,0.0020325458603549984
серьезно,0.0020325458603549984
вещи,0.0020325458603549984
воображении,0.0020325458603549984
24,0.0020325458603549984
мундире,0.0020325458603549984
балашева,0.0020325458603549984
решил,0.0020325458603549984
виде,0.0020325458603549984
ног,0.0020325458603549984
вновь,0.0020325458603549984
милая,0.0020325458603549984
двор,0.0020325458603549984
гораздо,0.0020325458603549984
можем,0.001986351636256021
хороша,0.001986351636256021
деревни,0.001986351636256021
состоит,0.001986351636256021
французских,0.001986351636256021
леса,0.001986351636256021
соню,0.001986351636256021
робко,0.001986351636256021
состояла,0.001986351636256021
бенигсен,0.001986351636256021
nicolas,0.001986351636256021
представляется,0.001986351636256021
жена,0.001986351636256021
дети,0.001986351636256021
сделала,0.001986351636256021
боюсь,0.001986351636256021
держал,0.001986351636256021
lui,0.001986351636256021
высоко,0.001986351636256021
причин,0.001986351636256021
слезами,0.001986351636256021
prince,0.001986351636256021
побежал,0.001986351636256021
остановились,0.001986351636256021
кем,0.0019401574121570438
желаю,0.0019401574121570438
кровь,0.0019401574121570438
шагом,0.0019401574121570438
взяла,0.0019401574121570438
долоховым,0.0019401574121570438
мари,0.0019401574121570438
левой,0.0019401574121570438
двумя,0.0019401574121570438
петербурга,0.0019401574121570438
воля,0.0019401574121570438
деревню,0.0019401574121570438
пускай,0.0019401574121570438
жизнью,0.0019401574121570438
оглядывался,0.0019401574121570438
партии,0.0019401574121570438
права,0.0019401574121570438
опустив,0.0019401574121570438
таком,0.0019401574121570438
13,0.0019401574121570438
ожидал,0.0019401574121570438
пришли,0.0019401574121570438
даву,0.0019401574121570438
грудь,0.0019401574121570438
мосту,0.0019401574121570438
покраснел,0.0018939631880580665
ума,0.0018939631880580665
тушин,0.0018939631880580665
ребенка,0.0018939631880580665
готов,0.0018939631880580665
сражении,0.0018939631880580665
рада,0.0018939631880580665
чувством,0.0018939631880580665
выйти,0.0018939631880580665
понимала,0.0018939631880580665
сих,0.0018939631880580665
поступок,0.0018939631880580665
большая,0.0018939631880580665
другому,0.0018939631880580665
час,0.0018939631880580665
20,0.0018939631880580665
опасности,0.0018939631880580665
гусары,0.0018939631880580665
спал,0.0018939631880580665
губы,0.0018939631880580665
ростовым,0.0018939631880580665
причиной,0.0018939631880580665
марьей,0.0018939631880580665
целый,0.0018939631880580665
город,0.0018939631880580665
быстрыми,0.0018939631880580665
делают,0.0018939631880580665
спросить,0.0018939631880580665
15,0.0018939631880580665
cette,0.0018939631880580665
ответ,0.0018939631880580665
муж,0.0018939631880580665
воле,0.0018939631880580665
лысых,0.0018939631880580665
крыльцо,0.0018939631880580665
вопроса,0.0018477689639590893
приезда,0.0018477689639590893
навсегда,0.0018477689639590893
шла,0.0018477689639590893
офицеру,0.0018477689639590893
каратаев,0.0018477689639590893
редко,0.0018477689639590893
новый,0.0018477689639590893
павловны,0.0018477689639590893
мужиков,0.0018477689639590893
ипполит,0.0018477689639590893
узнать,0.0018477689639590893
марш,0.0018477689639590893
пойдем,0.0018477689639590893
толпе,0.0018477689639590893
сказав,0.0018477689639590893
причина,0.0018477689639590893
событий,0.0018477689639590893
удовольствие,0.0018477689639590893
ответил,0.0018477689639590893
дым,0.0018477689639590893
денисову,0.0018477689639590893
обратилась,0.0018477689639590893
жестом,0.0018477689639590893
впечатление,0.0018477689639590893
видели,0.0018477689639590893
ребенок,0.0018477689639590893
хотели,0.0018477689639590893
старая,0.0018477689639590893
нашей,0.0018477689639590893
non,0.0018477689639590893
фланг,0.0018477689639590893
большим,0.001801574739860112
свидания,0.001801574739860112
пошли,0.001801574739860112
силой,0.001801574739860112
итти,0.001801574739860112
казак,0.001801574739860112
конца,0.001801574739860112
молодых,0.001801574739860112
великого,0.001801574739860112
лежала,0.001801574739860112
сперанский,0.001801574739860112
императору,0.001801574739860112
11,0.001801574739860112
господи,0.001801574739860112
дни,0.001801574739860112
общее,0.001801574739860112
становилось,0.001801574739860112
сделалось,0.001801574739860112
чувствовать,0.001801574739860112
количество,0.001801574739860112
зале,0.001801574739860112
казались,0.001801574739860112
ростовы,0.001801574739860112
дурак,0.001755380515761135
думаете,0.001755380515761135
войсками,0.001755380515761135
называл,0.001755380515761135
ха,0.001755380515761135
лесу,0.001755380515761135
выражения,0.001755380515761135
поскакал,0.001755380515761135
большого,0.001755380515761135
faire,0.001755380515761135
произошло,0.001755380515761135
налево,0.001755380515761135
всякую,0.001755380515761135
моих,0.001755380515761135
медленно,0.001755380515761135
душу,0.001755380515761135
наша,0.001755380515761135
николаю,0.001755380515761135
par,0.001755380515761135
бумаги,0.001755380515761135
счастия,0.001755380515761135
увидала,0.001755380515761135
городе,0.001755380515761135
известия,0.001755380515761135
бале,0.001755380515761135
передать,0.001755380515761135
написал,0.001755380515761135
краснея,0.001755380515761135
услыхал,0.001755380515761135
son,0.001755380515761135
ради,0.001755380515761135
иди,0.001755380515761135
ибо,0.001755380515761135
находится,0.001755380515761135
нахмурившись,0.0017091862916621577
упал,0.0017091862916621577
высокий,0.0017091862916621577
fait,0.0017091862916621577
речь,0.0017091862916621577
службы,0.0017091862916621577
поскорее,0.0017091862916621577
старой,0.0017091862916621577
столом,0.0017091862916621577
главнокомандующий,0.0017091862916621577
рассказывать,0.0017091862916621577
нового,0.0017091862916621577
спрашивать,0.0017091862916621577
ваша,0.0017091862916621577
генералы,0.0017091862916621577
