Artikel;Price EUR;RG
65129459879;1189,1;17
65129276533;155,75;17
65129269897;2468,61;17
65129243925;724,87;17
65123456598;765,16;17
65129143583;875,84;17
65128715933;121,55;17
65122622438;174,66;17
65129365851;801,29;17
65128731385;121,55;17
65128736693;179,02;17
65128734826;1357,1;17
65126820532;935,3;17
65129395947;726,08;17
65129248620;1974,89;17
65126822111;833,64;17
65129228920;2866,99;17
65129836966;1923,51;17
65128720690;1357,1;17
65125A04048;1357,1;17
65129459871;1033,99;17
65129247933;1974,89;17
65129249607;2904,25;17
65129228919;2866,99;17
65123452103;553,96;17
65128705956;1094,81;17
65129867840;833,64;17
65129222876;3153,7;17
65128779972;982,64;17
65129258129;724,87;17
65129836960;1923,51;17
65129231720;2866,99;17
65129201240;2368,01;17
65129223403;3153,7;17
65128798209;1007,23;17
65129315627;1350,61;17
65129289248;3249;17
65126821139;958,69;17
65129247940;2468,61;17
65129842161;1923,51;17
65126922510;732,17;17
65129257092;2468,61;17
65129362352;726,08;17
65129365835;1001,61;17
65128707005;1189,1;17
65129826544;121,55;17
65129311037;1350,61;17
65129365170;1001,61;17
65129258932;2510,59;17
65126801553;112,31;17
65129248369;2468,61;17
65128798036;1094,81;17
65129244220;2715,48;17
65129365179;801,29;17
65129248363;2715,48;17
65129258176;724,87;17
65129311035;1350,61;17
65129283714;724,87;17
65129239227;2172,37;17
65129239318;2172,37;17
65125A02D19;1923,51;17
65129365859;801,29;17
65129258266;2468,61;17
65129263474;724,87;17
65128798037;875,84;17
65128717565;1189,1;17
65122622437;174,66;17
65129139909;1042,05;17
65129223394;2866,99;17
65129335349;815,45;17
65128794326;875,84;17
65129222855;2866,99;17
65126933506;1132,78;17
65129292435;1329,35;17
65125A02D31;1923,51;17
65129270617;163,8;17
65129282180;155,75;17
65129292436;1329,35;17
65128798191;1292,48;17
65126808418;174,66;17
65129382522;109,58;17
65129433836;121,55;17
65129257089;1974,89;17
65129311036;1350,61;17
65129259382;2468,61;17
65128720688;1357,1;17
65129352170;109,58;17
65129263462;724,87;17
65126822576;982,64;17
65126937735;815,05;17
65129824353;121,55;17
65129365837;921,47;17
65126822081;958,69;17
65128796384;1094,81;17
65129258126;724,87;17
65126821169;833,64;17
65128734824;1357,1;17
65129437986;179,02;17
65129442167;1923,51;17
65129263465;724,87;17
65129257488;1974,89;17
65126919072;590,64;17
65122622504;179,02;17
65129459869;1033,99;17
65125A11E16;1091,11;17
65129236489;670,63;17
65129381787;935,3;17
65123449347;553,96;17
65128792183;875,84;17
65129836963;1923,51;17
65129207445;2368,01;17
65129399455;958,69;17
65129244413;1974,89;17
65129249783;1974,89;17
65128798190;1292,48;17
65128796373;1007,23;17
65129842164;1923,51;17
65129258937;2510,59;17
65129276153;670,63;17
65128787635;982,64;17
65126822586;982,64;17
65129258933;2510,59;17
65129317095;1350,61;17
65125A0BE33;1091,11;17
65126822095;833,64;17
65128779974;982,64;17
65129257011;2904,25;17
65129335346;815,45;17
65129308458;1329,35;17
65129249404;650,1;17
65123456518;765,16;17
65129257486;2715,48;17
65128734825;1357,1;17
65129222861;2866,99;17
65128798211;1094,81;17
65128793321;982,64;17
65126940031;1132,78;17
65126822583;1042,05;17
65129251670;2904,25;17
65129365843;1001,61;17
65129218357;3194,69;17
65129315633;1350,61;17
65128705958;1094,81;17
65129255063;2468,61;17
65126902804;734,16;17
65129248365;1974,89;17
65129855886;1923,51;17
65129459882;1033,99;17
65129350337;801,29;17
65123456599;765,16;17
65129381305;935,3;17
65129201235;2368,01;17
65129226395;718,35;17
65129399456;958,69;17
65126821136;1042,05;17
65128707007;1033,99;17
65129350334;1001,61;17
65129308457;1329,35;17
65128705964;1357,1;17
65128782824;982,64;17
65129842159;1923,51;17
65129257494;1974,89;17
65129308459;1329,35;17
65129341074;815,45;17
65129438331;1923,51;17
65129263627;2904,25;17
65129335344;815,45;17
65129236531;650,1;17
65129289109;791,7;17
65126944109;1132,78;17
65129263468;724,87;17
65128796378;1094,81;17
65129365846;1001,61;17
65125A0BE31;1091,11;17
65129258167;724,87;17
65129218337;2866,99;17
65128734828;1357,1;17
65129299273;791,7;17
65128798199;875,84;17
65129223402;2866,99;17
65129263621;2904,25;17
65129257200;3169,88;17
65129218299;3194,69;17
65128707001;1292,48;17
65129398914;935,3;17
65129365844;1001,61;17
65129275510;3249;17
65126805822;166,24;17
65129292438;1329,35;17
65129855881;1923,51;17
65129199565;2631,12;17
65126822090;1042,05;17
65126929696;547,05;17
65129459865;1292,48;17
65129262326;2510,59;17
65129353021;163,8;17
65126955348;1132,78;17
65128798212;875,84;17
65128798214;875,84;17
65129824350;121,55;17
65129266314;2008,47;17
65129218298;2715,48;17
65129273183;3169,88;17
65129243916;724,87;17
65129310462;815,45;17
65129289112;791,7;17
65126820526;1169,13;17
65129248103;2904,25;17
65129363496;166,24;17
65123456515;765,16;17
65129343402;1350,61;17
65128787624;982,64;17
65128798193;875,84;17
65129143582;1042,05;17
65128705947;875,84;17
65129292442;1329,35;17
65128779999;982,64;17
65129206251;2631,12;17
65128798033;1094,81;17
65126944007;1132,78;17
65126933504;815,05;17
65126840405;982,64;17
65129386185;935,3;17
65125A06D74;1091,11;17
65128792152;982,64;17
65129286604;2008,47;17
65126834089;179,02;17
65128717555;1033,99;17
65123456356;656,19;17
65128792178;1007,23;17
65129248361;1974,89;17
65126822109;1042,05;17
65129299265;791,7;17
65128720682;1091,11;17
65129257492;2468,61;17
65129246504;724,87;17
65129239212;2904,25;17
65129311043;1350,61;17
65129218355;2904,25;17
65128798200;1033,99;17
65129365168;1001,61;17
65129251197;1974,89;17
65126822599;982,64;17
65125A11E08;1091,11;17
65128717569;1033,99;17
65122622503;179,02;17
65129139895;1169,13;17
65126821154;833,64;17
65128717564;1189,1;17
65129365856;801,29;17
65129352264;166,24;17
65129381873;801,29;17
65128792126;982,64;17
65129308462;1329,35;17
65129255061;1974,89;17
65129207452;2631,12;17
65129257189;2904,25;17
65129867834;1042,05;17
65129311073;1350,61;17
65128796372;875,84;17
65129273535;2904,25;17
65129177209;619,45;17
65126922512;435,16;17
65126946083;1132,78;17
65129366112;166,24;17
65125A04049;1357,1;17
65126933510;815,05;17
65128796374;875,84;17
65129836956;1923,51;17
65129222879;2866,99;17
65123456513;765,16;17
65129381869;1001,61;17
65126939687;1132,78;17
65126840393;982,64;17
65126822089;1042,05;17
65129249787;2468,61;17
65129277896;2904,25;17
65126822086;1042,05;17
65125A11E11;1091,11;17
65125A06D79;1091,11;17
65128734821;1357,1;17
65126821151;833,64;17
65123456764;765,16;17
65129299267;791,7;17
65129282085;3249;17
65129365839;921,47;17
65129352263;163,8;17
65129263459;724,87;17
65128794302;1094,81;17
65129363150;1001,61;17
65129244419;2715,48;17
65125A04046;1357,1;17
65129139901;935,3;17
65129248368;2468,61;17
65129399431;935,3;17
65126822083;958,69;17
65129399441;1042,05;17
65129271923;3194,69;17
65129270704;2904,25;17
65129249813;650,1;17
65128796368;875,84;17
65128707004;875,84;17
65129263624;3194,69;17
65128796367;875,84;17
65129237732;3153,7;17
65129263612;2904,25;17
65129257008;2904,25;17
65126932812;614,52;17
65128799257;179,02;17
65123456998;650,52;17
65126822577;1042,05;17
65129258269;1974,89;17
65128794324;1007,23;17
65128798186;1033,99;17
65128794328;875,84;17
65126916047;613,36;17
65129335352;815,45;17
65129399458;833,64;17
65126938726;1132,78;17
65129299266;791,7;17
65129335345;815,45;17
65123456600;765,16;17
65129257093;2715,48;17
65129263622;2904,25;17
65129350343;801,29;17
65125A0EDE2;1091,11;17
65129331208;815,45;17
65129441869;1357,1;17
65123456760;765,16;17
65126821166;958,69;17
65126975016;288,72;17
65128717603;179,02;17
65129302536;159,01;17
65129398912;935,3;17
65129341080;815,45;17
65129842165;1923,51;17
65129263616;2904,25;17
65129308464;1329,35;17
65129223399;2866,99;17
65129365159;1001,61;17
65128705948;875,84;17
65129365852;921,47;17
65129381307;935,3;17
65129399444;833,64;17
65123456516;765,16;17
65129438332;1923,51;17
65128717566;1292,48;17
65129274570;3249;17
65129143580;982,64;17
65129258170;724,87;17
65129271926;2904,25;17
65126821167;1042,05;17
65129365838;801,29;17
65128794327;875,84;17
65129836965;1923,51;17
65129243922;650,1;17
65125A0EDE7;1091,11;17
65129459880;1292,48;17
65129842163;1923,51;17
65123456997;650,52;17
65129263623;3194,69;17
65126822587;833,64;17
65129143585;833,64;17
65128794311;875,84;17
65126822088;1042,05;17
65122622506;179,01;17
65129459878;1189,1;17
65129283705;724,87;17
65129289118;791,7;17
65129218330;2866,99;17
52109179079;407,01;17
62309180661;1727,36;17
62116957679;358,29;17
52103410623;59,36;17
62116942944;530,43;17
62309215323;1770,55;17
62116932510;295,31;17
52109117697;466,33;17
62117835694;776,76;17
62117844322;688,13;17
62116983152;551,42;17
52109113388;53,16;17
52106999520;37,81;17
62116945634;530,43;17
52107235727;407,01;17
62114115666;335,89;17
52109148879;466,33;17
62309195813;1770,55;17
62118381814;504,49;17
52100153035;73,81;17
62117834814;498,24;17
62116910286;320,49;17
52108196274;94,12;17
62116983148;551,42;17
62116924915;284,11;17
52107295102;393,73;17
62116974577;543,02;17
62113414378;415,67;17
52109145633;58,89;17
62119117283;592,43;17
52102279534;144,72;17
52109179148;407,01;17
62306989028;1492,94;17
62116957546;352,69;17
62113413125;405,87;17
62116925320;1357,58;17
62116957678;592,43;17
62116974586;543,02;17
62116906144;547,43;17
52107367495;393,73;17
52107049103;162,83;17
62309252339;1801,4;17
62118381788;547,43;17
62116983163;551,42;17
52109179147;407,01;17
62309240168;1801,4;17
62309252341;1801,4;17
62306980898;1492,94;17
52107114539;199,49;17
62307907252;175,82;17
52101867962;68,17;17
62116972089;1413,55;17
52107213209;466,33;17
52107052406;129,54;17
52109124307;422,8;17
62307907253;169,66;17
62116928447;335,89;17
62129067464;145,06;17
52107160326;202,29;17
62116978321;456,34;17
52109117701;466,33;17
62118375675;493,75;17
62116906892;320,49;17
62309240166;1801,4;17
62116990223;405,87;17
62117834422;510,84;17
52107053176;39,64;17
62117837494;543,02;17
62116907245;516,43;17
62116968717;530,43;17
62119153755;551,42;17
62116914928;530,43;17
62121368148;70,59;17
62116965770;363,89;17
62309180663;1727,36;17
62116931651;344,29;17
52107160312;222,53;17
52109164945;422,8;17
62113414373;421,27;17
52109145629;60,4;17
52101972045;30,01;17
52107076661;244,71;17
62117833076;485,65;17
62309230002;1801,4;17
62306941716;1202,99;17
52107398485;55,6;17
52107158728;325,18;17
62116922626;853,73;17
62118375895;493,75;17
62116956987;611,19;17
62117834419;498,24;17
52107056466;94,12;17
62116933583;344,29;17
52108196991;24,31;17
62116933461;1357,58;17
62116933459;1357,58;17
52107047040;282,63;17
62117833071;498,24;17
62118381199;493,75;17
52109117704;466,33;17
62116974659;473,05;17
62117834418;510,84;17
62116928446;335,89;17
62116946842;1411,39;17
62116910271;320,49;17
52107035691;198,53;17
62309152957;1727,36;17
62116922382;853,73;17
52107051737;74,18;17
62116968725;530,43;17
62309154607;1727,36;17
62116910265;320,49;17
62118380154;323,3;17
62117836429;517,84;17
62116922945;944,7;17
62116923095;762,14;17
62116906895;320,49;17
62117834817;498,24;17
52103410106;211,23;17
52107075987;39,64;17
62117840627;551,42;17
62116983165;551,42;17
52108196997;24,31;17
62117894006;709,58;17
62116942479;1357,58;17
52109179080;407,01;17
52108251681;94,12;17
62119124811;1413,55;17
62306919670;1511,45;17
62117894389;485,65;17
62117842076;620,22;17
52107308898;155,01;17
52109148876;466,33;17
62116922383;853,73;17
62117834816;498,24;17
62117833545;741,77;17
62116945626;530,43;17
52106978873;466,33;17
62119117272;358,29;17
62117894380;475,87;17
62116965789;461,86;17
52109164946;422,8;17
62309126345;1727,36;17
62116928184;344,29;17
62117836426;654,59;17
52107901215;642,31;17
52108199669;160,71;17
62116903803;504,49;17
62309268397;1801,4;17
62116974650;342,89;17
62116936280;363,89;17
62116907242;506,64;17
52107235740;407,01;17
52109128306;58,89;17
62116907008;558,42;17
62117833096;498,24;17
62116961375;352,69;17
52101917257;24,31;17
62116928443;335,89;17
52109117702;466,33;17
52107015257;86,84;17
62118386092;311,27;17
62117894384;475,87;17
62117832631;741,77;17
52106978855;466,33;17
62116968721;530,43;17
62116923578;993,69;17
52103453324;61,49;17
62113414374;415,67;17
62116922162;853,73;17
62117894002;709,58;17
52109128984;76,02;17
62116958610;530,43;17
52106978878;466,33;17
62116906140;547,43;17
62116923593;993,69;17
62309215322;1770,55;17
62306980899;1727,36;17
62116910268;320,49;17
62116906152;592,01;17
62116937612;551,42;17
62117833103;517,84;17
52102754181;103,17;17
52109128288;422,8;17
52107902272;59,02;17
62116957009;611,19;17
62117837535;551,42;17
62116914914;530,43;17
52108207271;88,02;17
52109128307;58,89;17
62309203593;1727,36;17
62131374825;245,81;17
62306963885;1727,36;17
62309156377;1801,4;17
62117832323;475,87;17
62119117274;358,29;17
52107158726;325,18;17
52106966410;99,25;17
62116953390;435,61;17
52107415013;125,76;17
52107004730;78,08;17
62117837533;551,42;17
62119117273;592,43;17
62116906896;320,49;17
62116974655;473,05;17
52108215105;83,29;17
62121383321;341,67;17
52108042506;53,25;17
62116974576;543,02;17
62116978316;363,89;17
62116914925;530,43;17
62309126349;1832,24;17
52107308897;155,01;17
52100398898;12,61;17
62309115964;1492,94;17
52107425820;52,88;17
62119129382;358,29;17
62117834819;517,84;17
62116923101;530,43;17
52109124309;422,8;17
62117839140;551,42;17
62116931648;335,89;17
62117834813;498,24;17
62116972084;295,31;17
62306980901;1967,96;17
52107308903;155,01;17
52107400719;122,86;17
62116966499;389,41;17
62309159646;1770,55;17
62116983154;551,42;17
62116907243;506,64;17
62117840629;551,42;17
52107352270;620,28;17
62116923100;530,43;17
62119129374;610,34;17
62116933579;344,29;17
62117841516;701,33;17
52107139687;42,87;17
62116906114;547,43;17
62116983146;551,42;17
62118375671;504,49;17
52107114552;134,87;17
62116928189;344,29;17
62119129379;358,29;17
52109124313;422,8;17
52109801328;93,76;17
52108260865;34,83;17
62116921521;277,11;17
62113414369;421,27;17
62116914889;543,02;17
62119129369;358,29;17
62116906881;320,49;17
62118372356;504,49;17
52108052244;73,78;17
62116965787;461,86;17
62116910259;320,49;17
62116957268;295,31;17
62116965772;363,89;17
62116974667;473,05;17
62116906903;320,49;17
52108196994;24,31;17
62309159641;1770,55;17
62117836433;517,84;17
62119129371;358,29;17
62309156376;1801,4;17
52109164940;422,8;17
52109149107;139,12;17
62306980900;1492,94;17
62116974568;543,02;17
52108196993;24,31;17
52102499697;162,83;17
62116956635;1411,39;17
52106978851;466,33;17
62119129383;592,43;17
62117836431;517,84;17
62121372229;503,64;17
62116906146;547,43;17
62116906876;320,49;17
62119124813;1454,07;17
52107072078;296,3;17
62117834221;498,24;17
52107213147;466,33;17
62116906116;547,43;17
62117833104;498,24;17
52109124314;422,8;17
52107047024;267,71;17
52109124325;60,4;17
62116906897;320,49;17
62116910280;320,49;17
62309211885;1801,4;17
62116935456;1357,58;17
62119117282;358,29;17
62116906905;320,49;17
62117833080;485,65;17
62117840628;551,42;17
62116928186;592,43;17
62116925322;1357,58;17
52108197010;24,31;17
62116958595;530,43;17
52107350858;122,86;17
52109165436;377,6;17
62309252342;1801,4;17
52107213151;466,33;17
62116928185;344,29;17
62118386104;320,49;17
52107299941;49,14;17
52101942661;34,69;17
62309215324;1770,55;17
62119117280;592,43;17
62308039935;169,66;17
62116974666;473,05;17
62116914888;530,43;17
52107131859;99,25;17
62117834228;498,24;17
52102752613;46,73;17
62309208112;2171,54;17
62309154603;1727,36;17
62116944127;530,43;17
62309215326;1770,55;17
52109165439;377,6;17
52101934683;30,48;17
62117836424;517,84;17
52108199426;66,02;17
52109143886;103,17;17
52109179083;407,01;17
62116928187;592,43;17
62116903810;592,01;17
52109179075;407,01;17
62116908792;335,89;17
52108199427;66,02;17
62117834416;510,84;17
62118372354;493,75;17
62116906888;320,49;17
62118374336;214,69;17
62139066995;141,96;17
62116903808;504,49;17
62117837867;551,42;17
62116965778;363,89;17
62116932043;1357,58;17
52109113387;94,31;17
52108207270;88,02;17
62309154608;1727,36;17
62308039931;169,66;17
62131383325;121,2;17
52109172678;909,9;17
62116945625;530,43;17
62309215328;1770,55;17
62116907005;506,64;17
62116974665;473,05;17
52103412725;211,23;17
52108207578;89,84;17
62116906907;320,49;17
52107352267;620,28;17
62117833072;485,65;17
52109148873;466,33;17
62117833105;498,24;17
52107361675;393,73;17
62119129380;358,29;17
62116906868;320,49;17
52109164943;422,8;17
62309115967;2017,31;17
62306940707;1394,23;17
62111383326;350,89;17
62139067466;145,06;17
62116925323;1112,65;17
62116953548;379,28;17
52107844277;192,7;17
62116906122;547,43;17
52102754479;63,39;17
62116945627;530,43;17
62116922380;853,73;17
52109149797;78,55;17
62309115966;1727,36;17
52102756666;377,6;17
62309180658;1801,4;17
52107140402;422,8;17
62306954614;478,04;17
52108251123;230,82;17
62117893386;708,43;17
62116978315;351,41;17
52109148875;466,33;17
62117833098;485,65;17
62116906108;547,43;17
62116914890;530,43;17
52107352269;620,28;17
52108261205;186,11;17
62116937611;551,42;17
52109117696;466,33;17
52107136381;251,2;17
62116957543;352,69;17
62116944118;530,43;17
62116910264;320,49;17
52109145627;60,4;17
62116914875;585,01;17
62119153752;551,42;17
62116935453;1357,58;17
62116910262;320,49;17
52108031652;657,24;17
62116965784;461,86;17
62116944136;530,43;17
62113413127;405,87;17
62306919675;1394,23;17
62116906887;320,49;17
62119129370;358,29;17
52106978856;466,33;17
62116942480;1357,58;17
62116933582;344,29;17
62116942945;530,43;17
62116906134;504,49;17
62117841517;701,33;17
62116974574;543,02;17
62116923099;530,43;17
62309126347;1789,06;17
62117834812;498,24;17
62116957008;611,19;17
52109179145;407,01;17
62116958611;543,02;17
62113414370;415,67;17
62116922381;853,73;17
62116958612;530,43;17
62116935454;1357,58;17
62113413132;405,87;17
52108197021;25,99;17
62116944121;530,43;17
62116914877;585,01;17
52108197018;25,99;17
62114115667;592,43;17
62119117270;358,29;17
52107235739;407,01;17
62119129377;592,43;17
62116906878;320,49;17
